ICN,WeaponsList
201011347,Explosive
201011347, IED
201011348,Explosive
201011348, IED
201011579,Explosive
201011579, IED
201011581,Explosive
201011581, IED
201011346,Explosive
201011346, IED
201011345,Explosive
201011345, IED
201010552,Explosive
201010552, IED
201011190,Explosive
201011190, IED
201011223,Explosive
201011223, IED
201010502,Explosive
201010502, IED
201010768,Firearm
201010692,Firearm
201010695,Firearm
201011342,Firearm
201011341,Firearm
201010814,Firearm
201010512,Firearm
201010822,Firearm
201012855,Firearm
201012855, Firebomb/Incendiary
201011428,Firearm
201011428, Firebomb/Incendiary
201011428, Grenade
201011428, Mortar/Artillery
201010710,Firearm
201010710, Firebomb/Incendiary
201010710, Other
201011129,Firearm
201011129, Unknown
201010751,Firearm
201010751, Unknown
201011583,Grenade
201011782,Grenade
201011328,Grenade
201010886,Missile/Rocket
201011137,Primitive
201011844,Primitive
201010755,Primitive
201010755, Unknown
201011146,Explosive
201011213,Explosive
201012852,Explosive
201011951,Explosive
201011951, IED
201011967,Explosive
201011967, IED
201011479,Explosive
201011479, IED
201011474,Explosive
201011474, IED
201011475,Explosive
201011475, IED
201011208,Explosive
201011208, IED
201011380,Explosive
201011380, IED
201011378,Explosive
201011378, IED
201011455,Explosive
201011455, IED
201011381,Explosive
201011381, IED
201011448,Explosive
201011448, IED
201011436,Explosive
201011436, IED
201011577,Explosive
201011577, IED
201011450,Explosive
201011450, IED
201011358,Explosive
201011358, IED
201012847,Firearm
201011124,Firearm
201011669,Firearm
201011666,Firearm
201011385,Firearm
201011410,Firearm
201011329,Firearm
201011337,Firearm
201010820,Firearm
201010820, IED
201010820, Landmine
201011155,Firebomb/Incendiary
201011162,Firebomb/Incendiary
201011162, Primitive
201011476,Grenade
201011354,Grenade
201011377,Grenade
201012025,Grenade
201011524,IED
201011524, Vehicle bomb
201011588,Missile/Rocket
201011356,Missile/Rocket
201011355,Missile/Rocket
201011974,Unknown
201011169,Unknown
201011468,Unknown
201012044,Unknown
201012400,Unknown
201012288,Explosive
201011458,Explosive
201011458, Grenade
201011606,Explosive
201011606, IED
201011953,Explosive
201011953, IED
201011618,Explosive
201011618, IED
201011939,Explosive
201011939, IED
201012017,Explosive
201012017, IED
201012013,Explosive
201012013, IED
201011512,Explosive
201011512, IED
201011517,Explosive
201011517, IED
201011508,Explosive
201011508, IED
201010824,Explosive
201010824, IED
201011880,Firearm
201011491,Firearm
201012067,Firearm
201012016,Firearm
201011515,Firearm
201011127,Firearm
201011127, Firebomb/Incendiary
201011382,Firearm
201011382, IED
201011382, Vehicle bomb
201011222,Firearm
201011222, Unknown
201012119,Firebomb/Incendiary
201011855,Firebomb/Incendiary
201011496,IED
201011496, Vehicle bomb
201011498,RPG
201011487,Unknown
201011616,Unknown
201010872,Unknown
201012888,Explosive
201011504,Explosive
201011504, IED
201011536,Explosive
201011536, IED
201011507,Explosive
201011507, IED
201011505,Explosive
201011505, IED
201011958,Explosive
201011958, IED
201012399,Explosive
201012399, IED
201011523,Explosive
201011523, IED
201011461,Explosive
201011461, IED
201011467,Firearm
201010696,Firearm
201011840,Firearm
201011416,Firearm
201011460,Firearm
201010745,Firearm
201010745, Firebomb/Incendiary
201011826,Firebomb/Incendiary
201011338,Firebomb/Incendiary
201012106,IED
201012106, Vehicle bomb
201011547,Mortar/Artillery
201011506,Primitive
201011224,Primitive
201011538,Unknown
201011330,Unknown
201011220,Explosive
201011459,Explosive
201011471,Explosive
201011471, IED
201011511,Explosive
201011511, IED
201011531,Explosive
201011531, IED
201011535,Explosive
201011535, IED
201012073,Explosive
201012073, IED
201012105,Explosive
201012105, IED
201012116,Explosive
201012116, IED
201012117,Explosive
201012117, IED
201012394,Explosive
201012394, IED
201011372,Explosive
201011372, IED
201011366,Explosive
201011366, IED
201011464,Explosive
201011464, IED
201011875,Firearm
201011534,Firearm
201011551,Firearm
201015025,Firearm
201011557,Firearm
201011548,Firearm
201012190,Firearm
201012174,Firearm
201011370,Firearm
201011935,Firearm
201011935, Firebomb/Incendiary
201011759,Firearm
201011759, Mortar/Artillery
201011757,IED
201011757, Landmine
201011510,IED
201011510, Vehicle bomb
201011539,Landmine
201011867,Missile/Rocket
201012348,Mortar/Artillery
201011605,Primitive
201011218,Primitive
201011638,Unknown
201011884,Unknown
201011546,Unknown
201011885,Unknown
201013765,Unknown
201012388,Unknown
201011331,Unknown
201011240,Explosive
201011339,Explosive
201011889,Explosive
201011889, IED
201011591,Explosive
201011591, IED
201011489,Explosive
201011489, IED
201011639,Explosive
201011639, IED
201011473,Explosive
201011473, IED
201012280,Explosive
201012280, IED
201012377,Explosive
201012377, IED
201012407,Explosive
201012407, IED
201012202,Explosive
201012202, IED
201012382,Explosive
201012382, IED
201012250,Explosive
201012250, IED
201012259,Explosive
201012259, IED
201012204,Explosive
201012204, IED
201012384,Explosive
201012384, IED
201012201,Explosive
201012201, IED
201012201, Vehicle bomb
201011914,Firearm
201011486,Firearm
201011559,Firearm
201011558,Firearm
201011488,Firearm
201012389,Firearm
201012390,Firearm
201011391,Firearm
201011374,Firearm
201011421,Firearm
201011465,Firearm
201012347,Firearm
201012345,Firearm
201010878,Firearm
201011466,Firearm
201011466, Grenade
201012064,Firearm
201012064, Mortar/Artillery
201011484,Firearm
201011484, RPG
201012069,Firebomb/Incendiary
201011260,Firebomb/Incendiary
201011249,IED
201011249, Landmine
201011533,IED
201011533, Vehicle bomb
201011532,IED
201011532, Vehicle bomb
201011373,IED
201011373, Vehicle bomb
201012393,Missile/Rocket
201012349,Mortar/Artillery
201012198,Primitive
201011478,RPG
201011530,Unknown
201011334,Unknown
201011332,Unknown
201012060,Unknown
201012289,Unknown
201011279,Explosive
201011413,Explosive
201011413, Firearm
201011413, IED
201011318,Explosive
201011318, IED
201011393,Explosive
201011393, IED
201012343,Explosive
201012343, IED
201012287,Explosive
201012287, IED
201012327,Explosive
201012327, IED
201012503,Explosive
201012503, IED
201012414,Explosive
201012414, IED
201012325,Explosive
201012325, IED
201012421,Explosive
201012421, IED
201012416,Explosive
201012416, IED
201012342,Explosive
201012342, IED
201011243,Explosive
201011243, IED
201011592,Explosive
201011592, IED
201011593,Explosive
201011593, IED
201011594,Explosive
201011594, IED
201011516,Explosive
201011516, IED
201011723,Firearm
201011727,Firearm
201011449,Firearm
201012323,Firearm
201012418,Firearm
201011657,Firearm
201012865,Firearm
201011503,Firearm
201010892,Firearm
201010894,Firearm
201011411,Firearm
201011411, Firebomb/Incendiary
201011275,Firearm
201011275, Primitive
201010915,Firebomb/Incendiary
201011276,Grenade
201010818,IED
201010818, Landmine
201011590,Missile/Rocket
201012415,Mortar/Artillery
201012341,Mortar/Artillery
201012939,Primitive
201012939, Unknown
201011333,Unknown
201012118,Explosive
201011371,Explosive
201012030,Explosive
201012030, IED
201011414,Explosive
201011414, IED
201012033,Explosive
201012033, IED
201012029,Explosive
201012029, IED
201012028,Explosive
201012028, IED
201012572,Explosive
201012572, IED
201012528,Explosive
201012528, IED
201012533,Explosive
201012533, IED
201012599,Explosive
201012599, IED
201012531,Explosive
201012531, IED
201012619,Explosive
201012619, IED
201012577,Explosive
201012577, IED
201012677,Explosive
201012677, IED
201012566,Explosive
201012566, IED
201012516,Explosive
201012516, IED
201012578,Explosive
201012578, IED
201012520,Explosive
201012520, IED
201012615,Explosive
201012615, IED
201012576,Explosive
201012576, IED
201011600,Explosive
201011600, IED
201011647,Explosive
201011647, IED
201011425,Firearm
201011390,Firearm
201011451,Firearm
201011873,Firearm
201011872,Firearm
201012525,Firearm
201012514,Firearm
201012523,Firearm
201011367,Firearm
201010993,Firearm
201012066,Firearm
201011360,Firearm
201011376,Firearm
201011376, Firebomb/Incendiary
201011376, Unknown
201011980,Firebomb/Incendiary
201011379,Firebomb/Incendiary
201011599,Grenade
201011645,Grenade
201012065,Grenade
201011422,Missile/Rocket
201012617,Mortar/Artillery
201012011,Unknown
201011321,Unknown
201011984,Unknown
201011912,Unknown
201011997,Unknown
201011431,Unknown
201012007,Unknown
201011982,Unknown
201011820,Unknown
201012004,Unknown
201012005,Unknown
201012006,Unknown
201012003,Unknown
201012010,Unknown
201012027,Unknown
201012000,Unknown
201011998,Unknown
201011999,Unknown
201012012,Unknown
201011977,Unknown
201011320,Unknown
201011911,Unknown
201011335,Unknown
201011793,Explosive
201011357,Explosive
201011285,Explosive
201011285, Firearm
201011418,Explosive
201011418, IED
201011322,Explosive
201011322, IED
201011712,Explosive
201011712, IED
201011429,Explosive
201011429, IED
201011433,Explosive
201011433, IED
201011730,Explosive
201011730, IED
201012636,Explosive
201012636, IED
201012673,Explosive
201012673, IED
201012634,Explosive
201012634, IED
201012573,Explosive
201012573, IED
201012538,Explosive
201012538, IED
201012534,Explosive
201012534, IED
201012540,Explosive
201012540, IED
201012659,Explosive
201012659, IED
201012542,Explosive
201012542, IED
201011604,Explosive
201011604, IED
201011661,Explosive
201011661, IED
201011041,Explosive
201011041, IED
201011319,Firearm
201011708,Firearm
201011424,Firearm
201012624,Firearm
201012661,Firearm
201010984,Firearm
201010991,Firearm
201011662,Firearm
201011640,Firearm
201012417,Firearm
201011375,Firearm
201011375, Firebomb/Incendiary
201011290,Firearm
201011290, Firebomb/Incendiary
201012099,Firearm
201012099, Mortar/Artillery
201011415,Firearm
201011415, Unknown
201011395,Firearm
201011395, Unknown
201011398,Firebomb/Incendiary
201011340,Firebomb/Incendiary
201013881,Firebomb/Incendiary
201013881, Unknown
201011387,Grenade
201011660,Grenade
201012627,IED
201012627, Vehicle bomb
201012535,IED
201012535, Vehicle bomb
201011545,Landmine
201011386,Missile/Rocket
201011386, Mortar/Artillery
201011299,Mortar/Artillery
201011403,Primitive
201011452,Unknown
201011453,Unknown
201011435,Unknown
201011710,Unknown
201011336,Unknown
201011562,Unknown
201011439,Explosive
201011439, IED
201011713,Explosive
201011713, IED
201011442,Explosive
201011442, IED
201012683,Explosive
201012683, IED
201012684,Explosive
201012684, IED
201011440,Firearm
201011438,Firearm
201011952,Firearm
201012544,Firearm
201012658,Firearm
201011654,Firearm
201011615,Firearm
201011614,Firearm
201012112,Firearm
201011560,Firearm
201011419,Firebomb/Incendiary
201011419, Unknown
201011426,IED
201011426, Landmine
201011437,IED
201011437, Vehicle bomb
201012543,IED
201012543, Vehicle bomb
201011610,IED
201011610, Vehicle bomb
201011733,Missile/Rocket
201011443,Missile/Rocket
201011443, Mortar/Artillery
201011725,Primitive
201011441,Unknown
201011763,Unknown
201011537,Unknown
201011790,Unknown
201011477,Explosive
201011711,Explosive
201011711, Firearm
201011711, IED
201011711, Mortar/Artillery
201012423,Explosive
201012423, Firebomb/Incendiary
201011324,Explosive
201011324, IED
201011326,Explosive
201011326, IED
201011325,Explosive
201011325, IED
201011446,Explosive
201011446, IED
201012788,Explosive
201012788, IED
201012689,Explosive
201012689, IED
201012696,Explosive
201012696, IED
201012784,Explosive
201012784, IED
201012693,Explosive
201012693, IED
201012687,Explosive
201012687, IED
201011641,Explosive
201011641, IED
201012350,Explosive
201012350, IED
201011716,Firearm
201011719,Firearm
201011445,Firearm
201011469,Firearm
201012699,Firearm
201012691,Firearm
201011619,Firearm
201011525,Firearm
201012104,Firearm
201011037,Firearm
201011037, Firebomb/Incendiary
201012483,Firearm
201012483, Firebomb/Incendiary
201012483, Primitive
201011444,Firebomb/Incendiary
201011444, Toxic
201011444, Unknown
201012383,Grenade
201012413,IED
201012413, Landmine
201012420,IED
201012420, Vehicle bomb
201012508,Mortar/Artillery
201011323,Unknown
201012587,Unknown
201011521,Unknown
201011794,Unknown
201011568,Unknown
201011674,Explosive
201011674, IED
201011675,Explosive
201011675, IED
201011851,Explosive
201011851, IED
201011643,Explosive
201011643, IED
201012796,Explosive
201012796, IED
201012698,Explosive
201012698, IED
201012789,Explosive
201012789, IED
201012782,Explosive
201012782, IED
201012790,Explosive
201012790, IED
201012791,Explosive
201012791, IED
201012424,Explosive
201012424, IED
201011586,Explosive
201011586, IED
201011056,Explosive
201011056, IED
201010950,Explosive
201010950, IED
201011795,Firearm
201011792,Firearm
201011472,Firearm
201012697,Firearm
201012781,Firearm
201012035,Firearm
201012034,Firearm
201012096,Firearm
201012056,Firearm
201011636,Firearm
201011726,Firearm
201011635,Firearm
201011634,Firearm
201011044,Firearm
201011481,Firearm
201011481, Unknown
201011878,Firebomb/Incendiary
201011878, Unknown
201012700,Grenade
201011646,IED
201011646, Vehicle bomb
201011648,IED
201011648, Vehicle bomb
201011585,IED
201011585, Vehicle bomb
201011528,IED
201011528, Vehicle bomb
201011964,Missile/Rocket
201012058,Missile/Rocket
201011948,Unknown
201011877,Unknown
201012432,Unknown
201013764,Unknown
201011483,Unknown
201011800,Unknown
201012510,Unknown
201011842,Explosive
201011842, IED
201011651,Explosive
201011651, IED
201011653,Explosive
201011653, IED
201011649,Explosive
201011649, IED
201011707,Explosive
201011707, IED
201012794,Explosive
201012794, IED
201012792,Explosive
201012792, IED
201012701,Explosive
201012701, IED
201012793,Explosive
201012793, IED
201011296,Explosive
201011296, IED
201012040,Explosive
201012040, IED
201012048,Explosive
201012048, IED
201012036,Explosive
201012036, IED
201012039,Explosive
201012039, IED
201011678,Firearm
201011509,Firearm
201012795,Firearm
201012081,Firearm
201011624,Firearm
201011527,Firearm
201011526,Firearm
201011490,Firearm
201011490, Firebomb/Incendiary
201011307,Firearm
201011307, Firebomb/Incendiary
201012376,Firearm
201012376, Mortar/Artillery
201012051,Firearm
201012051, Primitive
201011553,Firebomb/Incendiary
201011397,Grenade
201012037,Missile/Rocket
201011493,Primitive
201011541,Primitive
201011541, Unknown
201011960,RPG
201011925,Unknown
201011804,Unknown
201011683,Explosive
201011683, Firearm
201011683, Grenade
201011683, IED
201011683, RPG
201011683, Vehicle bomb
201011780,Explosive
201011780, IED
201012799,Explosive
201012799, IED
201012798,Explosive
201012798, IED
201012800,Explosive
201012800, IED
201012703,Explosive
201012703, IED
201012702,Explosive
201012702, IED
201012704,Explosive
201012704, IED
201012083,Explosive
201012083, IED
201012124,Explosive
201012124, IED
201011786,Firearm
201011676,Firearm
201011699,Firearm
201011677,Firearm
201011522,Firearm
201012743,Firearm
201012732,Firearm
201012797,Firearm
201011447,Firearm
201012042,Firearm
201012059,Firearm
201012875,Firearm
201011569,Firearm
201011569, Primitive
201011514,Firebomb/Incendiary
201011514, Primitive
201011686,Firebomb/Incendiary
201011686, Unknown
201012736,Grenade
201012072,Grenade
201011576,Grenade
201011772,Landmine
201011784,Missile/Rocket
201012094,Missile/Rocket
201011768,Unknown
201011869,Unknown
201011690,Unknown
201013125,Unknown
201011805,Unknown
201011637,Explosive
201011637, Firearm
201011685,Explosive
201011685, IED
201011829,Explosive
201011829, IED
201012068,Explosive
201012068, IED
201012828,Explosive
201012828, IED
201012756,Explosive
201012756, IED
201012760,Explosive
201012760, IED
201012825,Explosive
201012825, IED
201012819,Explosive
201012819, IED
201012770,Explosive
201012770, IED
201012762,Explosive
201012762, IED
201012739,Explosive
201012739, IED
201012763,Explosive
201012763, IED
201011423,Explosive
201011423, IED
201012055,Explosive
201012055, IED
201012049,Explosive
201012049, IED
201011693,Firearm
201011696,Firearm
201012758,Firearm
201012769,Firearm
201012767,Firearm
201012076,Firearm
201011728,Firearm
201011626,Firearm
201012386,Firearm
201011860,Firearm
201011860, Firebomb/Incendiary
201012741,Firearm
201012741, Grenade
201012741, RPG
201011574,Firearm
201011574, RPG
201011976,Firebomb/Incendiary
201011770,Firebomb/Incendiary
